EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TG   : daily Mean temperature in 0.1 &#176;C
23-27 Q_TG : quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station AUSTRIA, SONNBLICK (STAID: 15).
Blended and updated with sources: 100040 911146 911343 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TG, Q_TG
100040,20081118, -101,    0
100040,20081119,  -88,    0
100040,20081120,  -58,    0
100040,20081121,  -95,    0
100040,20081122, -171,    0
100040,20081123, -205,    0
100040,20081124, -172,    0
100040,20081125, -159,    0
100040,20081126, -173,    0
100040,20081127, -121,    0
100040,20081128, -112,    0
100040,20081129,  -95,    0
100040,20081130, -105,    0
100040,20081201, -103,    0
100040,20081202, -113,    0
100040,20081203, -134,    0
100040,20081204, -116,    0
100040,20081205, -115,    0
100040,20081206, -118,    0
100040,20081207, -148,    0
100040,20081208, -142,    0
100040,20081209,  -94,    0
100040,20081210, -112,    0
100040,20081211,  -85,    0
100040,20081212,  -73,    0
100040,20081213,  -83,    0
100040,20081214,  -98,    0
100040,20081215,  -84,    0
100040,20081216,  -70,    0
100040,20081217, -105,    0
100040,20081218, -102,    0
100040,20081219,  -88,    0
100040,20081220,  -58,    0
100040,20081221,  -93,    0
100040,20081222, -171,    0
100040,20081223, -205,    0
100040,20081224, -172,    0
100040,20081225, -160,    0
100040,20081226, -173,    0
100040,20081227, -121,    0
100040,20081228, -112,    0
100040,20081229,  -95,    0
100040,20081230, -104,    0
100040,20081231,  -99,    0
100040,20090101, -119,    0
100040,20090102, -125,    0
100040,20090103, -154,    0
100040,20090104, -160,    0
100040,20090105, -156,    0
100040,20090106, -173,    0
100040,20090107, -148,    0
100040,20090108, -134,    0
100040,20090109, -108,    0
100040,20090110,  -99,    0
100040,20090111,  -90,    0
100040,20090112,  -80,    0
100040,20090113,  -89,    0
100040,20090114, -108,    0
100040,20090115, -114,    0
100040,20090116,  -71,    0
100040,20090117,  -63,    0
100040,20090118,  -98,    0
100040,20090119, -124,    0
100040,20090120,  -91,    0
100040,20090121,  -80,    0
100040,20090122, -104,    0
100040,20090123, -105,    0
100040,20090124, -131,    0
100040,20090125, -156,    0
100040,20090126, -116,    0
100040,20090127, -131,    0
100040,20090128, -161,    0
100040,20090129, -120,    0
100040,20090130, -119,    0
100040,20090131, -155,    0
100040,20090201, -171,    0
100040,20090202, -121,    0
100040,20090203,  -95,    0
100040,20090204,  -97,    0
100040,20090205, -104,    0
100040,20090206,  -89,    0
100040,20090207,  -87,    0
100040,20090208, -124,    0
100040,20090209, -162,    0
100040,20090210, -116,    0
100040,20090211, -151,    0
100040,20090212, -195,    0
100040,20090213, -221,    0
100040,20090214, -221,    0
100040,20090215, -226,    0
100040,20090216, -187,    0
100040,20090217, -155,    0
100040,20090218, -223,    0
100040,20090219, -214,    0
100040,20090220, -179,    0
100040,20090221, -153,    0
100040,20090222, -140,    0
100040,20090223, -145,    0
100040,20090224, -164,    0
100040,20090225, -163,    0
100040,20090226, -117,    0
100040,20090227, -124,    0
100040,20090228,  -79,    0
100040,20090301,  -49,    0
100040,20090302,  -73,    0
100040,20090303,  -94,    0
100040,20090304, -103,    0
100040,20090305,  -80,    0
100040,20090306, -103,    0
100040,20090307, -141,    0
100040,20090308, -106,    0
100040,20090309, -127,    0
100040,20090310, -154,    0
100040,20090311, -147,    0
100040,20090312, -138,    0
100040,20090313, -102,    0
100040,20090314, -105,    0
100040,20090315,  -96,    0
100040,20090316, -115,    0
100040,20090317,  -92,    0
100040,20090318, -131,    0
100040,20090319, -152,    0
100040,20090320, -189,    0
100040,20090321, -201,    0
100040,20090322, -160,    0
100040,20090323, -125,    0
100040,20090324, -141,    0
100040,20090325, -169,    0
100040,20090326, -133,    0
100040,20090327, -110,    0
100040,20090328,  -83,    0
100040,20090329,  -62,    0
100040,20090330,  -71,    0
100040,20090331,  -53,    0
100040,20090401,  -41,    0
100040,20090402,  -46,    0
100040,20090403,  -45,    0
100040,20090404,  -58,    0
100040,20090405,  -38,    0
100040,20090406,  -45,    0
100040,20090407,  -51,    0
100040,20090408,  -44,    0
100040,20090409,  -40,    0
100040,20090410,  -49,    0
100040,20090411,  -58,    0
100040,20090412,  -42,    0
100040,20090413,  -47,    0
100040,20090414,  -53,    0
100040,20090415,  -40,    0
100040,20090416,  -50,    0
100040,20090417,  -69,    0
100040,20090418,  -74,    0
100040,20090419,  -65,    0
100040,20090420,  -33,    0
100040,20090421,  -44,    0
100040,20090422,  -50,    0
100040,20090423,  -78,    0
100040,20090424,  -82,    0
100040,20090425,  -66,    0
100040,20090426,  -64,    0
100040,20090427,  -45,    0
100040,20090428,  -37,    0
100040,20090429,  -45,    0
100040,20090430,  -72,    0
100040,20090501,  -49,    0
100040,20090502,  -47,    0
100040,20090503,  -38,    0
100040,20090504,  -39,    0
100040,20090505,  -64,    0
100040,20090506,  -54,    0
100040,20090507,  -30,    0
100040,20090508,   -7,    0
100040,20090509,  -11,    0
100040,20090510,   -3,    0
100040,20090511,    2,    0
100040,20090512,    9,    0
100040,20090513,   -3,    0
100040,20090514,   -1,    0
100040,20090515,  -14,    0
100040,20090516,  -11,    0
100040,20090517,    5,    0
100040,20090518,   15,    0
100040,20090519,   17,    0
100040,20090520,   12,    0
100040,20090521,   29,    0
100040,20090522,   30,    0
100040,20090523,   37,    0
100040,20090524,   44,    0
100040,20090525,   63,    0
100040,20090526,   58,    0
100040,20090527,   -8,    0
100040,20090528,  -60,    0
100040,20090529,  -56,    0
100040,20090530,  -58,    0
100040,20090531,  -37,    0
100040,20090601,  -29,    0
100040,20090602,  -31,    0
100040,20090603,  -21,    0
100040,20090604,  -20,    0
100040,20090605,  -15,    0
100040,20090606,    2,    0
100040,20090607,  -12,    0
100040,20090608,  -10,    0
100040,20090609,   -6,    0
100040,20090610,   -2,    0
100040,20090611,    0,    0
100040,20090612,  -28,    0
100040,20090613,   -6,    0
100040,20090614,   44,    0
100040,20090615,   49,    0
100040,20090616,   29,    0
100040,20090617,   17,    0
100040,20090618,   60,    0
100040,20090619,   61,    0
100040,20090620,   -3,    0
100040,20090621,  -34,    0
100040,20090622,  -48,    0
100040,20090623,  -42,    0
100040,20090624,  -12,    0
100040,20090625,   13,    0
100040,20090626,   12,    0
100040,20090627,   17,    0
100040,20090628,   21,    0
100040,20090629,   24,    0
100040,20090630,   29,    0
100040,20090701,   36,    0
100040,20090702,   57,    0
100040,20090703,   46,    0
100040,20090704,   41,    0
100040,20090705,   42,    0
100040,20090706,   40,    0
100040,20090707,   21,    0
100040,20090708,  -10,    0
100040,20090709,    9,    0
100040,20090710,  -16,    0
100040,20090711,  -20,    0
100040,20090712,    1,    0
100040,20090713,   58,    0
100040,20090714,   90,    0
100040,20090715,   90,    0
100040,20090716,   84,    0
100040,20090717,   69,    0
100040,20090718,    5,    0
100040,20090719,  -25,    0
100040,20090720,   16,    0
100040,20090721,   53,    0
100040,20090722,   76,    0
100040,20090723,   82,    0
100040,20090724,   64,    0
100040,20090725,   27,    0
100040,20090726,    7,    0
100040,20090727,   65,    0
100040,20090728,   52,    0
100040,20090729,   63,    0
100040,20090730,   73,    0
100040,20090731,   51,    0
100040,20090801,   73,    0
100040,20090802,   63,    0
100040,20090803,   37,    0
100040,20090804,   12,    0
100040,20090805,   36,    0
100040,20090806,   38,    0
100040,20090807,   45,    0
100040,20090808,   62,    0
100040,20090809,   55,    0
100040,20090810,   42,    0
100040,20090811,   16,    0
100040,20090812,   54,    0
100040,20090813,   55,    0
100040,20090814,   38,    0
100040,20090815,   62,    0
100040,20090816,   69,    0
100040,20090817,   62,    0
100040,20090818,   66,    0
100040,20090819,   73,    0
100040,20090820,   91,    0
100040,20090821,   76,    0
100040,20090822,   60,    0
100040,20090823,   35,    0
100040,20090824,   46,    0
100040,20090825,   76,    0
100040,20090826,   69,    0
100040,20090827,   71,    0
100040,20090828,   77,    0
100040,20090829,   28,    0
100040,20090830,  -12,    0
100040,20090831,   36,    0
100040,20090901,   60,    0
100040,20090902,   51,    0
100040,20090903,   34,    0
100040,20090904,   30,    0
100040,20090905,  -29,    0
100040,20090906,  -48,    0
100040,20090907,  -11,    0
100040,20090908,  -35,    0
100040,20090909,    9,    0
100040,20090910,    3,    0
100040,20090911,   -7,    0
100040,20090912,    1,    0
100040,20090913,   -1,    0
100040,20090914,  -32,    0
100040,20090915,  -11,    0
100040,20090916,    7,    0
100040,20090917,   23,    0
100040,20090918,   23,    0
100040,20090919,   20,    0
100040,20090920,   29,    0
100040,20090921,   20,    0
100040,20090922,   28,    0
100040,20090923,   32,    0
100040,20090924,   33,    0
100040,20090925,   13,    0
100040,20090926,   12,    0
100040,20090927,    8,    0
100040,20090928,   10,    0
100040,20090929,    8,    0
100040,20090930,   23,    0
100040,20091001,   19,    0
100040,20091002,  -14,    0
100040,20091003,  -28,    0
100040,20091004,    1,    0
100040,20091005,    7,    0
100040,20091006,   25,    0
100040,20091007,   40,    0
100040,20091008,   45,    0
100040,20091009,   23,    0
100040,20091010,    2,    0
100040,20091011,  -35,    0
100040,20091012,  -60,    0
100040,20091013, -104,    0
100040,20091014, -125,    0
100040,20091015, -133,    0
100040,20091016, -109,    0
100040,20091017, -102,    0
100040,20091018, -107,    0
100040,20091019, -116,    0
100040,20091020,  -92,    0
100040,20091021,  -51,    0
100040,20091022,  -27,    0
100040,20091023,  -40,    0
100040,20091024,  -51,    0
100040,20091025,  -32,    0
100040,20091026,  -25,    0
100040,20091027,  -46,    0
100040,20091028,  -12,    0
100040,20091029,  -21,    0
100040,20091030,  -53,    0
100040,20091031,  -48,    0
100040,20091101,  -27,    0
100040,20091102,  -31,    0
100040,20091103,  -89,    0
100040,20091104,  -86,    0
100040,20091105, -109,    0
100040,20091106,  -85,    0
100040,20091107,  -81,    0
100040,20091108,  -86,    0
100040,20091109,  -85,    0
100040,20091110,  -92,    0
100040,20091111, -111,    0
100040,20091112,  -74,    0
100040,20091113,  -49,    0
100040,20091114,  -15,    0
100040,20091115,  -42,    0
100040,20091116,  -26,    0
100040,20091117,    1,    0
100040,20091118,  -23,    0
100040,20091119,  -13,    0
100040,20091120,   12,    0
100040,20091121,   18,    0
100040,20091122,   -6,    0
100040,20091123,  -49,    0
100040,20091124,  -54,    0
100040,20091125,  -24,    0
100040,20091126,  -42,    0
100040,20091127,  -67,    0
100040,20091128,  -85,    0
100040,20091129,  -92,    0
100040,20091130,  -74,    0
100040,20091201,  -91,    0
100040,20091202, -110,    0
100040,20091203,  -86,    0
100040,20091204, -105,    0
100040,20091205, -103,    0
100040,20091206,  -73,    0
100040,20091207,  -52,    0
100040,20091208,  -90,    0
100040,20091209, -122,    0
100040,20091210,  -81,    0
100040,20091211, -114,    0
100040,20091212, -149,    0
100040,20091213, -148,    0
100040,20091214, -126,    0
100040,20091215, -143,    0
100040,20091216, -159,    0
100040,20091217, -204,    0
100040,20091218, -213,    0
100040,20091219, -233,    0
100040,20091220, -234,    0
100040,20091221, -173,    0
100040,20091222, -117,    0
100040,20091223,  -70,    0
100040,20091224,  -62,    0
100040,20091225,  -77,    0
100040,20091226, -138,    0
100040,20091227, -136,    0
100040,20091228, -151,    0
100040,20091229, -109,    0
100040,20091230,  -66,    0
100040,20091231,  -72,    0
100040,20100101,  -97,    0
100040,20100102, -170,    0
100040,20100103, -216,    0
100040,20100104, -186,    0
100040,20100105, -147,    0
100040,20100106, -116,    0
100040,20100107, -141,    0
100040,20100108, -118,    0
100040,20100109,  -78,    0
100040,20100110, -107,    0
100040,20100111, -123,    0
100040,20100112, -121,    0
100040,20100113, -116,    0
100040,20100114, -120,    0
100040,20100115, -121,    0
100040,20100116, -104,    0
100040,20100117,  -91,    0
100040,20100118, -132,    0
100040,20100119, -147,    0
100040,20100120, -145,    0
100040,20100121, -150,    0
100040,20100122, -147,    0
100040,20100123, -108,    0
100040,20100124,  -83,    0
100040,20100125, -108,    0
100040,20100126, -148,    0
100040,20100127, -152,    0
100040,20100128, -146,    0
100040,20100129, -182,    0
100040,20100130, -169,    0
100040,20100131, -215,    0
100040,20100201, -227,    0
100040,20100202, -206,    0
100040,20100203, -147,    0
100040,20100204,  -98,    0
100040,20100205,  -87,    0
100040,20100206, -115,    0
100040,20100207, -149,    0
100040,20100208, -147,    0
100040,20100209, -141,    0
100040,20100210, -147,    0
100040,20100211, -162,    0
100040,20100212, -148,    0
100040,20100213, -151,    0
100040,20100214, -153,    0
100040,20100215, -159,    0
100040,20100216, -147,    0
100040,20100217, -116,    0
100040,20100218,  -71,    0
100040,20100219,  -83,    0
100040,20100220, -123,    0
100040,20100221, -175,    0
100040,20100222, -137,    0
100040,20100223,  -97,    0
100040,20100224,  -85,    0
100040,20100225,  -95,    0
100040,20100226,  -94,    0
100040,20100227, -146,    0
100040,20100228,  -96,    0
100040,20100301,  -98,    0
100040,20100302, -113,    0
100040,20100303, -113,    0
100040,20100304, -128,    0
100040,20100305, -192,    0
100040,20100306, -196,    0
100040,20100307, -209,    0
100040,20100308, -229,    0
100040,20100309, -207,    0
100040,20100310, -134,    0
100040,20100311, -112,    0
100040,20100312, -158,    0
100040,20100313, -158,    0
100040,20100314, -151,    0
100040,20100315, -157,    0
100040,20100316, -132,    0
100040,20100317, -113,    0
100040,20100318,  -80,    0
100040,20100319,  -49,    0
100040,20100320,  -26,    0
100040,20100321,  -21,    0
100040,20100322,  -27,    0
100040,20100323,  -49,    0
100040,20100324,  -52,    0
100040,20100325,  -55,    0
100040,20100326,  -51,    0
100040,20100327,  -87,    0
100040,20100328,  -90,    0
100040,20100329,  -70,    0
100040,20100330,  -64,    0
100040,20100331,  -90,    0
100040,20100401, -107,    0
100040,20100402, -120,    0
100040,20100403, -106,    0
100040,20100404,  -78,    0
100040,20100405,  -96,    0
100040,20100406, -101,    0
100040,20100407,  -54,    0
100040,20100408,  -43,    0
100040,20100409,  -58,    0
100040,20100410,  -80,    0
100040,20100411, -122,    0
100040,20100412, -107,    0
100040,20100413,  -77,    0
100040,20100414,  -94,    0
100040,20100415,  -86,    0
100040,20100416,  -74,    0
100040,20100417,  -61,    0
100040,20100418,  -65,    0
100040,20100419,  -76,    0
100040,20100420,  -63,    0
100040,20100421,  -60,    0
100040,20100422,  -52,    0
100040,20100423,  -38,    0
100040,20100424,  -20,    0
100040,20100425,   -7,    0
100040,20100426,  -21,    0
100040,20100427,  -41,    0
100040,20100428,  -44,    0
100040,20100429,   -3,    0
100040,20100430,   13,    0
100040,20100501,   -2,    0
100040,20100502,  -17,    0
100040,20100503,  -16,    0
100040,20100504,  -20,    0
100040,20100505,  -12,    0
100040,20100506,  -35,    0
100040,20100507,  -58,    0
100040,20100508,  -50,    0
100040,20100509,  -37,    0
100040,20100510,  -21,    0
100040,20100511,  -21,    0
100040,20100512,  -16,    0
100040,20100513,  -15,    0
100040,20100514,  -23,    0
100040,20100515,  -60,    0
100040,20100516,  -84,    0
100040,20100517,  -64,    0
100040,20100518,  -73,    0
100040,20100519,  -92,    0
100040,20100520,  -62,    0
100040,20100521,  -42,    0
100040,20100522,  -25,    0
100040,20100523,  -18,    0
100040,20100524,   -8,    0
100040,20100525,   20,    0
100040,20100526,   11,    0
100040,20100527,   -6,    0
100040,20100528,  -13,    0
100040,20100529,   -4,    0
100040,20100530,  -10,    0
100040,20100531,  -52,    0
100040,20100601,  -63,    0
100040,20100602,  -47,    0
100040,20100603,  -34,    0
100040,20100604,  -15,    0
100040,20100605,  -11,    0
100040,20100606,   34,    0
100040,20100607,   31,    0
100040,20100608,   31,    0
100040,20100609,   32,    0
100040,20100610,   50,    0
100040,20100611,   57,    0
100040,20100612,   67,    0
100040,20100613,   50,    0
100040,20100614,   21,    0
100040,20100615,   21,    0
100040,20100616,   24,    0
100040,20100617,   15,    0
100040,20100618,   -3,    0
100040,20100619,   -2,    0
100040,20100620,  -49,    0
100040,20100621,  -50,    0
100040,20100622,  -46,    0
100040,20100623,  -34,    0
100040,20100624,  -19,    0
100040,20100625,   -8,    0
100040,20100626,    7,    0
100040,20100627,   17,    0
100040,20100628,   33,    0
100040,20100629,   33,    0
100040,20100630,   32,    0
100040,20100701,   52,    0
100040,20100702,   65,    0
100040,20100703,   70,    0
100040,20100704,   58,    0
100040,20100705,   38,    0
100040,20100706,   21,    0
100040,20100707,   -3,    0
100040,20100708,   39,    0
100040,20100709,   74,    0
100040,20100710,   90,    0
100040,20100711,   87,    0
100040,20100712,   88,    0
100040,20100713,   81,    0
100040,20100714,   90,    0
100040,20100715,   98,    0
100040,20100716,  103,    0
100040,20100717,   99,    0
100040,20100718,   34,    0
100040,20100719,   51,    0
100040,20100720,   68,    0
100040,20100721,   78,    0
100040,20100722,   92,    0
100040,20100723,   69,    0
100040,20100724,   10,    0
100040,20100725,  -16,    0
100040,20100726,  -22,    0
100040,20100727,   -5,    0
100040,20100728,   -1,    0
100040,20100729,    5,    0
100040,20100730,  -21,    0
100040,20100731,    7,    0
100040,20100801,   54,    0
100040,20100802,   68,    0
100040,20100803,   34,    0
100040,20100804,   14,    0
100040,20100805,   15,    0
100040,20100806,   -6,    0
100040,20100807,   -3,    0
100040,20100808,   29,    0
100040,20100809,   35,    0
100040,20100810,   53,    0
100040,20100811,   54,    0
100040,20100812,   33,    0
100040,20100813,   29,    0
100040,20100814,   31,    0
100040,20100815,   25,    0
100040,20100816,    0,    0
100040,20100817,    7,    0
100040,20100818,   21,    0
100040,20100819,   46,    0
100040,20100820,   58,    0
100040,20100821,   49,    0
100040,20100822,   85,    0
100040,20100823,   72,    0
100040,20100824,   54,    0
100040,20100825,   48,    0
100040,20100826,   73,    0
100040,20100827,   54,    0
100040,20100828,    7,    0
100040,20100829,  -34,    0
100040,20100830,  -40,    0
100040,20100831,  -60,    0
100040,20100901,  -51,    0
100040,20100902,  -25,    0
100040,20100903,   -3,    0
100040,20100904,   -7,    0
100040,20100905,  -15,    0
100040,20100906,  -18,    0
100040,20100907,    7,    0
100040,20100908,   16,    0
100040,20100909,  -11,    0
100040,20100910,  -23,    0
100040,20100911,  -14,    0
100040,20100912,  -11,    0
100040,20100913,   -7,    0
100040,20100914,   -8,    0
100040,20100915,   25,    0
100040,20100916,   15,    0
100040,20100917,   11,    0
100040,20100918,   -5,    0
100040,20100919,  -31,    0
100040,20100920,  -15,    0
100040,20100921,    9,    0
100040,20100922,   32,    0
100040,20100923,   23,    0
100040,20100924,    0,    0
100040,20100925,  -24,    0
100040,20100926,  -41,    0
100040,20100927,  -33,    0
100040,20100928,  -41,    0
100040,20100929,  -49,    0
100040,20100930,  -52,    0
100040,20101001,  -24,    0
100040,20101002,  -21,    0
100040,20101003,   15,    0
100040,20101004,    7,    0
100040,20101005,   13,    0
100040,20101006,   13,    0
100040,20101007,   31,    0
100040,20101008,   25,    0
100040,20101009,   11,    0
100040,20101010,  -11,    0
100040,20101011,  -28,    0
100040,20101012,   -8,    0
100040,20101013,    1,    0
100040,20101014,  -19,    0
100040,20101015,  -27,    0
100040,20101016,  -57,    0
100040,20101017,  -71,    0
100040,20101018,  -64,    0
100040,20101019,  -60,    0
100040,20101020,  -95,    0
100040,20101021, -119,    0
100040,20101022,  -73,    0
100040,20101023,  -55,    0
100040,20101024,  -65,    0
100040,20101025,  -94,    0
100040,20101026, -142,    0
100040,20101027, -100,    0
100040,20101028,  -40,    0
100040,20101029,  -22,    0
100040,20101030,   -7,    0
100040,20101031,  -49,    0
100040,20101101,  -28,    0
100040,20101102,  -16,    0
100040,20101103,  -34,    0
100040,20101104,  -22,    0
100040,20101105,   13,    0
100040,20101106,    3,    0
100040,20101107,  -40,    0
100040,20101108,  -75,    0
100040,20101109,  -93,    0
100040,20101110,  -89,    0
100040,20101111,  -88,    0
100040,20101112,  -55,    0
100040,20101113,  -16,    0
100040,20101114,   -5,    0
100040,20101115,  -12,    0
100040,20101116,  -35,    0
100040,20101117,  -44,    0
100040,20101118,  -65,    0
100040,20101119,  -70,    0
100040,20101120,  -96,    0
100040,20101121,  -82,    0
100040,20101122,  -81,    0
100040,20101123, -116,    0
100040,20101124, -140,    0
100040,20101125, -134,    0
100040,20101126, -170,    0
100040,20101127, -195,    0
100040,20101128, -140,    0
100040,20101129, -131,    0
100040,20101130, -156,    0
100040,20101201, -104,    0
100040,20101202, -112,    0
100040,20101203, -121,    0
100040,20101204, -120,    0
100040,20101205, -135,    0
100040,20101206, -106,    0
100040,20101207,  -57,    0
100040,20101208,  -41,    0
100040,20101209, -119,    0
100040,20101210, -192,    0
100040,20101211, -147,    0
100040,20101212, -145,    0
100040,20101213, -201,    0
100040,20101214, -253,    0
100040,20101215, -252,    0
100040,20101216, -244,    0
100040,20101217, -192,    0
100040,20101218, -204,    0
100040,20101219, -199,    0
100040,20101220, -132,    0
100040,20101221, -102,    0
100040,20101222,  -81,    0
100040,20101223,  -54,    0
100040,20101224,  -52,    0
100040,20101225,  -95,    0
100040,20101226, -169,    0
100040,20101227, -215,    0
100040,20101228, -166,    0
100040,20101229, -123,    0
100040,20101230, -110,    0
100040,20101231,  -91,    0
100040,20110101,-9999,    9
100040,20110102,-9999,    9
100040,20110103,-9999,    9
100040,20110104,-9999,    9
100040,20110105,-9999,    9
100040,20110106,-9999,    9
100040,20110107,-9999,    9
100040,20110108,-9999,    9
100040,20110109,-9999,    9
100040,20110110,-9999,    9
100040,20110111,-9999,    9
100040,20110112,-9999,    9
100040,20110113,-9999,    9
100040,20110114,-9999,    9
100040,20110115,-9999,    9
100040,20110116,-9999,    9
100040,20110117,-9999,    9
100040,20110118,-9999,    9
100040,20110119,-9999,    9
100040,20110120,-9999,    9
100040,20110121,-9999,    9
100040,20110122,-9999,    9
100040,20110123,-9999,    9
100040,20110124,-9999,    9
100040,20110125,-9999,    9
100040,20110126,-9999,    9
100040,20110127,-9999,    9
100040,20110128,-9999,    9
100040,20110129,-9999,    9
100040,20110130,-9999,    9
100040,20110131,-9999,    9
100040,20110201,-9999,    9
100040,20110202,-9999,    9
100040,20110203,-9999,    9
100040,20110204,-9999,    9
100040,20110205,-9999,    9
100040,20110206,-9999,    9
100040,20110207,-9999,    9
100040,20110208,-9999,    9
100040,20110209,-9999,    9
100040,20110210,-9999,    9
100040,20110211,-9999,    9
100040,20110212,-9999,    9
100040,20110213,-9999,    9
100040,20110214,-9999,    9
100040,20110215,-9999,    9
100040,20110216,-9999,    9
100040,20110217,-9999,    9
100040,20110218,-9999,    9
100040,20110219,-9999,    9
100040,20110220,-9999,    9
100040,20110221,-9999,    9
100040,20110222,-9999,    9
100040,20110223,-9999,    9
100040,20110224,-9999,    9
100040,20110225,-9999,    9
100040,20110226,-9999,    9
100040,20110227,-9999,    9
100040,20110228,-9999,    9
100040,20110301,-9999,    9
100040,20110302,-9999,    9
100040,20110303,-9999,    9
100040,20110304,-9999,    9
100040,20110305,-9999,    9
100040,20110306,-9999,    9
100040,20110307,-9999,    9
100040,20110308,-9999,    9
100040,20110309,-9999,    9
100040,20110310,-9999,    9
100040,20110311,-9999,    9
100040,20110312,-9999,    9
100040,20110313,-9999,    9
100040,20110314,-9999,    9
100040,20110315,-9999,    9
100040,20110316,-9999,    9
100040,20110317,-9999,    9
100040,20110318,-9999,    9
100040,20110319,-9999,    9
100040,20110320,-9999,    9
100040,20110321,-9999,    9
100040,20110322,-9999,    9
100040,20110323,-9999,    9
100040,20110324,-9999,    9
100040,20110325,-9999,    9
100040,20110326,-9999,    9
100040,20110327,-9999,    9
100040,20110328,-9999,    9
100040,20110329,-9999,    9
100040,20110330,-9999,    9
100040,20110331,-9999,    9
100040,20110401,-9999,    9
100040,20110402,-9999,    9
100040,20110403,-9999,    9
100040,20110404,-9999,    9
100040,20110405,-9999,    9
100040,20110406,-9999,    9
100040,20110407,-9999,    9
100040,20110408,-9999,    9
100040,20110409,-9999,    9
100040,20110410,-9999,    9
100040,20110411,-9999,    9
100040,20110412,-9999,    9
100040,20110413,-9999,    9
100040,20110414,-9999,    9
100040,20110415,-9999,    9
100040,20110416,-9999,    9
100040,20110417,-9999,    9
100040,20110418,-9999,    9
100040,20110419,-9999,    9
100040,20110420,-9999,    9
100040,20110421,-9999,    9
100040,20110422,-9999,    9
100040,20110423,-9999,    9
100040,20110424,-9999,    9
100040,20110425,-9999,    9
100040,20110426,-9999,    9
100040,20110427,-9999,    9
100040,20110428,-9999,    9
100040,20110429,-9999,    9
100040,20110430,-9999,    9
100040,20110501,-9999,    9
100040,20110502,-9999,    9
100040,20110503,-9999,    9
100040,20110504,-9999,    9
100040,20110505,-9999,    9
100040,20110506,-9999,    9
100040,20110507,-9999,    9
100040,20110508,-9999,    9
100040,20110509,-9999,    9
100040,20110510,-9999,    9
100040,20110511,-9999,    9
100040,20110512,-9999,    9
100040,20110513,-9999,    9
100040,20110514,-9999,    9
100040,20110515,-9999,    9
100040,20110516,-9999,    9
100040,20110517,-9999,    9
100040,20110518,-9999,    9
100040,20110519,-9999,    9
100040,20110520,-9999,    9
100040,20110521,-9999,    9
100040,20110522,-9999,    9
100040,20110523,-9999,    9
100040,20110524,-9999,    9
100040,20110525,-9999,    9
100040,20110526,-9999,    9
100040,20110527,-9999,    9
100040,20110528,-9999,    9
100040,20110529,-9999,    9
100040,20110530,-9999,    9
100040,20110531,-9999,    9
100040,20110601,-9999,    9
100040,20110602,-9999,    9
100040,20110603,-9999,    9
100040,20110604,-9999,    9
100040,20110605,-9999,    9
100040,20110606,-9999,    9
100040,20110607,-9999,    9
100040,20110608,-9999,    9
100040,20110609,-9999,    9
100040,20110610,-9999,    9
100040,20110611,-9999,    9
100040,20110612,-9999,    9
100040,20110613,-9999,    9
100040,20110614,-9999,    9
100040,20110615,-9999,    9
100040,20110616,-9999,    9
100040,20110617,-9999,    9
100040,20110618,-9999,    9
100040,20110619,-9999,    9
100040,20110620,-9999,    9
100040,20110621,-9999,    9
100040,20110622,-9999,    9
100040,20110623,-9999,    9
100040,20110624,-9999,    9
100040,20110625,-9999,    9
100040,20110626,-9999,    9
100040,20110627,-9999,    9
100040,20110628,-9999,    9
100040,20110629,-9999,    9
100040,20110630,-9999,    9
100040,20110701,-9999,    9
100040,20110702,-9999,    9
100040,20110703,-9999,    9
100040,20110704,-9999,    9
100040,20110705,-9999,    9
100040,20110706,-9999,    9
100040,20110707,-9999,    9
100040,20110708,-9999,    9
100040,20110709,-9999,    9
100040,20110710,-9999,    9
100040,20110711,-9999,    9
100040,20110712,-9999,    9
100040,20110713,-9999,    9
100040,20110714,-9999,    9
100040,20110715,-9999,    9
100040,20110716,-9999,    9
100040,20110717,-9999,    9
100040,20110718,-9999,    9
100040,20110719,-9999,    9
100040,20110720,-9999,    9
100040,20110721,-9999,    9
100040,20110722,-9999,    9
100040,20110723,-9999,    9
100040,20110724,-9999,    9
100040,20110725,-9999,    9
100040,20110726,-9999,    9
100040,20110727,-9999,    9
100040,20110728,-9999,    9
100040,20110729,-9999,    9
100040,20110730,-9999,    9
100040,20110731,-9999,    9
100040,20110801,-9999,    9
100040,20110802,-9999,    9
100040,20110803,-9999,    9
100040,20110804,-9999,    9
100040,20110805,-9999,    9
100040,20110806,-9999,    9
100040,20110807,-9999,    9
100040,20110808,-9999,    9
100040,20110809,-9999,    9
100040,20110810,-9999,    9
100040,20110811,-9999,    9
100040,20110812,-9999,    9
100040,20110813,-9999,    9
100040,20110814,-9999,    9
