EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TX   : daily Maximum temperature in 0.1 &#176;C
23-27 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station AUSTRIA, SONNBLICK (STAID: 15).
Blended and updated with sources: 102152 117875 911146 911343 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TX, Q_TX
102152,19050824,   37,    0
102152,19050825,   45,    0
102152,19050826,   34,    0
102152,19050827,   28,    0
102152,19050828,    3,    0
102152,19050829,    2,    0
102152,19050830,  -24,    0
102152,19050831,  -20,    0
102152,19050901,  -20,    0
102152,19050902,    6,    0
102152,19050903,    3,    0
102152,19050904,    3,    0
102152,19050905,   40,    0
102152,19050906,   39,    0
102152,19050907,   40,    0
102152,19050908,   50,    0
102152,19050909,   45,    0
102152,19050910,   48,    0
102152,19050911,   70,    0
102152,19050912,   68,    0
102152,19050913,   67,    0
102152,19050914,   48,    0
102152,19050915,   38,    0
102152,19050916,   24,    0
102152,19050917,   30,    0
102152,19050918,   41,    0
102152,19050919,   28,    0
102152,19050920,    4,    0
102152,19050921,   -4,    0
102152,19050922,  -42,    0
102152,19050923,  -30,    0
102152,19050924,  -12,    0
102152,19050925,    0,    0
102152,19050926,  -14,    0
102152,19050927,  -20,    0
102152,19050928,  -23,    0
102152,19050929,  -10,    0
102152,19050930,  -15,    0
102152,19051001,  -20,    0
102152,19051002,  -38,    0
102152,19051003,  -75,    0
102152,19051004,  -66,    0
102152,19051005,  -64,    0
102152,19051006,  -67,    0
102152,19051007, -117,    0
102152,19051008,  -90,    0
102152,19051009, -112,    0
102152,19051010, -119,    0
102152,19051011, -130,    0
102152,19051012, -110,    0
102152,19051013,  -95,    0
102152,19051014,  -90,    0
102152,19051015,  -50,    0
102152,19051016,  -47,    0
102152,19051017,  -63,    0
102152,19051018, -110,    0
102152,19051019, -108,    0
102152,19051020, -100,    0
102152,19051021, -100,    0
102152,19051022, -105,    0
102152,19051023, -100,    0
102152,19051024, -104,    0
102152,19051025,  -80,    0
102152,19051026, -119,    0
102152,19051027, -120,    0
102152,19051028, -100,    0
102152,19051029,  -55,    0
102152,19051030,  -58,    0
102152,19051031,  -55,    0
102152,19051101,  -70,    0
102152,19051102,  -72,    0
102152,19051103,  -76,    0
102152,19051104,  -54,    0
102152,19051105,  -32,    0
102152,19051106,  -34,    0
102152,19051107,  -58,    0
102152,19051108,  -63,    0
102152,19051109, -102,    0
102152,19051110, -106,    0
102152,19051111,  -98,    0
102152,19051112,  -90,    0
102152,19051113,  -94,    0
102152,19051114, -100,    0
102152,19051115, -124,    0
102152,19051116, -100,    0
102152,19051117, -106,    0
102152,19051118, -104,    0
102152,19051119,  -55,    0
102152,19051120,  -56,    0
102152,19051121,  -67,    0
102152,19051122,  -46,    0
102152,19051123,  -46,    0
102152,19051124,  -84,    0
102152,19051125, -110,    0
102152,19051126,  -70,    0
102152,19051127,  -66,    0
102152,19051128,  -65,    0
102152,19051129,  -80,    0
102152,19051130,  -80,    0
102152,19051201,  -70,    0
102152,19051202,  -66,    0
102152,19051203,  -68,    0
102152,19051204,  -90,    0
102152,19051205,  -86,    0
102152,19051206,  -65,    0
102152,19051207,  -60,    0
102152,19051208,  -34,    0
102152,19051209,  -30,    0
102152,19051210,  -52,    0
102152,19051211, -145,    0
102152,19051212, -120,    0
102152,19051213,  -75,    0
102152,19051214,  -89,    0
102152,19051215,  -60,    0
102152,19051216,  -50,    0
102152,19051217,  -78,    0
102152,19051218,  -90,    0
102152,19051219,  -80,    0
102152,19051220,  -85,    0
102152,19051221,  -80,    0
102152,19051222,  -75,    0
102152,19051223,  -79,    0
102152,19051224,  -46,    0
102152,19051225,  -20,    0
102152,19051226,  -58,    0
102152,19051227,  -62,    0
102152,19051228,  -85,    0
102152,19051229,  -94,    0
102152,19051230, -100,    0
102152,19051231, -140,    0
102152,19060101, -150,    0
102152,19060102, -110,    0
102152,19060103, -103,    0
102152,19060104,  -78,    0
102152,19060105,  -83,    0
102152,19060106,  -84,    0
102152,19060107,  -95,    0
102152,19060108, -124,    0
102152,19060109, -127,    0
102152,19060110, -106,    0
102152,19060111, -127,    0
102152,19060112,  -77,    0
102152,19060113,  -27,    0
102152,19060114,  -40,    0
102152,19060115,  -82,    0
102152,19060116,  -76,    0
102152,19060117,  -82,    0
102152,19060118,  -77,    0
102152,19060119,  -92,    0
102152,19060120, -168,    0
102152,19060121, -142,    0
102152,19060122, -150,    0
102152,19060123, -201,    0
102152,19060124, -176,    0
102152,19060125, -173,    0
102152,19060126, -145,    0
102152,19060127,  -74,    0
102152,19060128,  -21,    0
102152,19060129,  -30,    0
102152,19060130,  -58,    0
102152,19060131, -146,    0
102152,19060201, -150,    0
102152,19060202, -110,    0
102152,19060203, -130,    0
102152,19060204, -179,    0
102152,19060205, -158,    0
102152,19060206, -120,    0
102152,19060207, -130,    0
102152,19060208, -177,    0
102152,19060209, -162,    0
102152,19060210, -187,    0
102152,19060211, -130,    0
102152,19060212, -130,    0
102152,19060213, -110,    0
102152,19060214, -104,    0
102152,19060215, -107,    0
102152,19060216,  -99,    0
102152,19060217, -114,    0
102152,19060218, -102,    0
102152,19060219,  -84,    0
102152,19060220,  -86,    0
102152,19060221, -100,    0
102152,19060222, -155,    0
102152,19060223, -132,    0
102152,19060224, -125,    0
102152,19060225, -110,    0
102152,19060226,  -76,    0
102152,19060227,  -82,    0
102152,19060228,  -86,    0
102152,19060301, -123,    0
102152,19060302,  -72,    0
102152,19060303,  -78,    0
102152,19060304,  -83,    0
102152,19060305,  -20,    0
102152,19060306,  -27,    0
102152,19060307,  -26,    0
102152,19060308,  -31,    0
102152,19060309,  -60,    0
102152,19060310, -102,    0
102152,19060311,  -84,    0
102152,19060312,  -81,    0
102152,19060313, -150,    0
102152,19060314, -132,    0
102152,19060315, -100,    0
102152,19060316,  -61,    0
102152,19060317,  -61,    0
102152,19060318,  -48,    0
102152,19060319,  -60,    0
102152,19060320, -140,    0
102152,19060321, -141,    0
102152,19060322, -111,    0
102152,19060323,  -78,    0
102152,19060324,  -79,    0
102152,19060325,  -88,    0
102152,19060326, -106,    0
102152,19060327,  -50,    0
102152,19060328, -107,    0
102152,19060329, -150,    0
102152,19060330, -190,    0
102152,19060331, -185,    0
102152,19060401, -148,    0
102152,19060402, -144,    0
102152,19060403, -150,    0
102152,19060404, -148,    0
102152,19060405, -130,    0
102152,19060406,  -63,    0
102152,19060407,  -48,    0
102152,19060408,  -76,    0
102152,19060409,  -48,    0
102152,19060410,  -59,    0
102152,19060411,  -62,    0
102152,19060412,  -42,    0
102152,19060413,  -39,    0
102152,19060414,  -19,    0
102152,19060415,   -2,    0
102152,19060416,   -8,    0
102152,19060417,  -29,    0
102152,19060418,  -30,    0
102152,19060419,  -38,    0
102152,19060420,  -20,    0
102152,19060421,  -39,    0
102152,19060422,  -24,    0
102152,19060423,  -20,    0
102152,19060424,  -50,    0
102152,19060425, -109,    0
102152,19060426,  -94,    0
102152,19060427,  -55,    0
102152,19060428,  -78,    0
102152,19060429,  -64,    0
102152,19060430,  -53,    0
102152,19060501,  -62,    0
102152,19060502,  -70,    0
102152,19060503,  -72,    0
102152,19060504,  -55,    0
102152,19060505,  -49,    0
102152,19060506,  -45,    0
102152,19060507,  -12,    0
102152,19060508,  -12,    0
102152,19060509,   -7,    0
102152,19060510,    0,    0
102152,19060511,    1,    0
102152,19060512,   -3,    0
102152,19060513,  -13,    0
102152,19060514,   -1,    0
102152,19060515,    2,    0
102152,19060516,   12,    0
102152,19060517,   20,    0
102152,19060518,    2,    0
102152,19060519,  -20,    0
102152,19060520,  -30,    0
102152,19060521,  -40,    0
102152,19060522,  -14,    0
102152,19060523,  -11,    0
102152,19060524,    8,    0
102152,19060525,    2,    0
102152,19060526,   -2,    0
102152,19060527,    0,    0
102152,19060528,    1,    0
102152,19060529,   12,    0
102152,19060530,   14,    0
102152,19060531,   15,    0
102152,19060601,   19,    0
102152,19060602,   14,    0
102152,19060603,  -47,    0
102152,19060604,  -48,    0
102152,19060605,  -66,    0
102152,19060606,  -69,    0
102152,19060607,  -60,    0
102152,19060608,  -34,    0
102152,19060609,  -25,    0
102152,19060610,  -33,    0
102152,19060611,  -20,    0
102152,19060612,  -30,    0
102152,19060613,  -22,    0
102152,19060614,   -6,    0
102152,19060615,    1,    0
102152,19060616,    4,    0
102152,19060617,   12,    0
102152,19060618,   30,    0
102152,19060619,   39,    0
102152,19060620,   19,    0
102152,19060621,   14,    0
102152,19060622,   -2,    0
102152,19060623,   26,    0
102152,19060624,   20,    0
102152,19060625,   25,    0
102152,19060626,   44,    0
102152,19060627,   88,    0
102152,19060628,   97,    0
102152,19060629,   87,    0
102152,19060630,   22,    0
102152,19060701,    5,    0
102152,19060702,   18,    0
102152,19060703,   62,    0
102152,19060704,   40,    0
102152,19060705,   41,    0
102152,19060706,   17,    0
102152,19060707,   14,    0
102152,19060708,   23,    0
102152,19060709,   12,    0
102152,19060710,   10,    0
102152,19060711,   65,    0
102152,19060712,   46,    0
102152,19060713,   26,    0
102152,19060714,  -10,    0
102152,19060715,  -18,    0
102152,19060716,    0,    0
102152,19060717,   26,    0
102152,19060718,   50,    0
102152,19060719,   42,    0
102152,19060720,   57,    0
102152,19060721,   40,    0
102152,19060722,   52,    0
102152,19060723,   87,    0
102152,19060724,   66,    0
102152,19060725,   52,    0
102152,19060726,   55,    0
102152,19060727,   79,    0
102152,19060728,   24,    0
102152,19060729,   32,    0
102152,19060730,   55,    0
102152,19060731,   52,    0
102152,19060801,   52,    0
102152,19060802,   79,    0
102152,19060803,  102,    0
102152,19060804,   90,    0
102152,19060805,   63,    0
102152,19060806,   42,    0
102152,19060807,   20,    0
102152,19060808,   49,    0
102152,19060809,   52,    0
102152,19060810,   21,    0
102152,19060811,   13,    0
102152,19060812,   31,    0
102152,19060813,   54,    0
102152,19060814,   70,    0
102152,19060815,   80,    0
102152,19060816,   50,    0
102152,19060817,   26,    0
102152,19060818,   -8,    0
102152,19060819,  -30,    0
102152,19060820,  -34,    0
102152,19060821,    0,    0
102152,19060822,   21,    0
102152,19060823,   51,    0
102152,19060824,   62,    0
102152,19060825,   50,    0
102152,19060826,   40,    0
102152,19060827,   20,    0
102152,19060828,    0,    0
102152,19060829,   34,    0
102152,19060830,   61,    0
102152,19060831,   83,    0
102152,19060901,   90,    0
102152,19060902,   95,    0
102152,19060903,   61,    0
102152,19060904,   77,    0
102152,19060905,   70,    0
102152,19060906,   54,    0
102152,19060907,   42,    0
102152,19060908,   72,    0
102152,19060909,   60,    0
102152,19060910,   23,    0
102152,19060911,  -16,    0
102152,19060912,  -82,    0
102152,19060913,  -76,    0
102152,19060914,  -48,    0
102152,19060915,  -14,    0
102152,19060916,   -8,    0
102152,19060917,  -76,    0
102152,19060918,  -38,    0
102152,19060919,  -40,    0
102152,19060920,  -42,    0
102152,19060921,  -52,    0
102152,19060922,  -40,    0
102152,19060923,  -30,    0
102152,19060924,  -53,    0
102152,19060925,  -73,    0
102152,19060926,  -97,    0
102152,19060927,  -83,    0
102152,19060928,  -18,    0
102152,19060929,   24,    0
102152,19060930,    6,    0
102152,19061001,  -28,    0
102152,19061002,   -8,    0
102152,19061003,    7,    0
102152,19061004,   -9,    0
102152,19061005,   14,    0
102152,19061006,   30,    0
102152,19061007,   20,    0
102152,19061008,   18,    0
102152,19061009,   19,    0
102152,19061010,   34,    0
102152,19061011,   18,    0
102152,19061012,   12,    0
102152,19061013,  -11,    0
102152,19061014,  -34,    0
102152,19061015,  -10,    0
102152,19061016,  -20,    0
102152,19061017,   -8,    0
102152,19061018,  -14,    0
102152,19061019,  -20,    0
102152,19061020,    4,    0
102152,19061021,   57,    0
102152,19061022,   53,    0
102152,19061023,   46,    0
102152,19061024,    0,    0
102152,19061025,  -19,    0
102152,19061026,  -19,    0
102152,19061027,  -68,    0
102152,19061028,  -57,    0
102152,19061029,  -54,    0
102152,19061030,  -50,    0
102152,19061031,  -41,    0
102152,19061101,  -46,    0
102152,19061102,  -66,    0
102152,19061103,  -65,    0
102152,19061104,  -61,    0
102152,19061105,  -37,    0
102152,19061106,  -31,    0
102152,19061107,  -25,    0
102152,19061108,  -24,    0
102152,19061109,  -42,    0
102152,19061110,  -39,    0
102152,19061111,  -92,    0
102152,19061112,  -84,    0
102152,19061113,  -82,    0
102152,19061114,  -71,    0
102152,19061115,  -47,    0
102152,19061116,  -64,    0
102152,19061117,  -54,    0
102152,19061118,  -54,    0
102152,19061119,  -51,    0
102152,19061120,  -63,    0
102152,19061121,  -82,    0
102152,19061122,  -62,    0
102152,19061123,  -13,    0
102152,19061124,   -9,    0
102152,19061125,   -2,    0
102152,19061126,   -2,    0
102152,19061127,  -35,    0
102152,19061128,  -62,    0
102152,19061129,  -63,    0
102152,19061130,  -58,    0
102152,19061201,  -64,    0
102152,19061202,  -82,    0
102152,19061203,  -50,    0
102152,19061204,  -92,    0
102152,19061205,  -94,    0
102152,19061206,  -94,    0
102152,19061207, -138,    0
102152,19061208,  -98,    0
102152,19061209,  -91,    0
102152,19061210, -123,    0
102152,19061211, -201,    0
102152,19061212, -119,    0
102152,19061213, -119,    0
102152,19061214, -160,    0
102152,19061215, -176,    0
102152,19061216, -206,    0
102152,19061217, -193,    0
102152,19061218, -162,    0
102152,19061219, -120,    0
102152,19061220, -132,    0
102152,19061221, -139,    0
102152,19061222, -145,    0
102152,19061223, -131,    0
102152,19061224, -128,    0
102152,19061225, -140,    0
102152,19061226, -152,    0
102152,19061227, -163,    0
102152,19061228, -160,    0
102152,19061229, -156,    0
102152,19061230, -250,    0
102152,19061231, -176,    0
102152,19070101,  -98,    0
102152,19070102,  -72,    0
102152,19070103,  -90,    0
102152,19070104, -100,    0
102152,19070105, -187,    0
102152,19070106, -114,    0
102152,19070107, -114,    0
102152,19070108, -146,    0
102152,19070109,  -69,    0
102152,19070110,  -66,    0
102152,19070111, -101,    0
102152,19070112, -120,    0
102152,19070113,  -92,    0
102152,19070114, -109,    0
102152,19070115,  -87,    0
102152,19070116,  -88,    0
102152,19070117, -100,    0
102152,19070118, -110,    0
102152,19070119, -114,    0
102152,19070120, -160,    0
102152,19070121, -152,    0
102152,19070122, -206,    0
102152,19070123, -223,    0
102152,19070124, -126,    0
102152,19070125, -116,    0
102152,19070126,  -98,    0
102152,19070127, -183,    0
102152,19070128, -130,    0
102152,19070129, -109,    0
102152,19070130, -126,    0
102152,19070131, -216,    0
102152,19070201, -223,    0
102152,19070202, -208,    0
102152,19070203, -168,    0
102152,19070204, -153,    0
102152,19070205, -142,    0
102152,19070206, -144,    0
102152,19070207, -137,    0
102152,19070208, -124,    0
102152,19070209, -106,    0
102152,19070210,  -92,    0
102152,19070211,  -88,    0
102152,19070212,  -90,    0
102152,19070213, -100,    0
102152,19070214,  -94,    0
102152,19070215, -122,    0
102152,19070216, -103,    0
102152,19070217, -104,    0
102152,19070218, -106,    0
102152,19070219, -120,    0
102152,19070220, -115,    0
102152,19070221, -116,    0
102152,19070222, -187,    0
102152,19070223, -169,    0
102152,19070224, -196,    0
102152,19070225, -185,    0
102152,19070226,  -99,    0
102152,19070227,  -78,    0
102152,19070228,  -78,    0
102152,19070301, -140,    0
102152,19070302,  -98,    0
102152,19070303,  -99,    0
102152,19070304, -148,    0
102152,19070305, -159,    0
102152,19070306, -119,    0
102152,19070307, -126,    0
102152,19070308, -118,    0
102152,19070309, -124,    0
102152,19070310, -102,    0
102152,19070311, -106,    0
102152,19070312, -254,    0
102152,19070313, -173,    0
102152,19070314, -161,    0
102152,19070315, -196,    0
102152,19070316, -112,    0
102152,19070317,  -95,    0
102152,19070318,  -58,    0
102152,19070319,  -53,    0
102152,19070320, -100,    0
102152,19070321, -143,    0
102152,19070322, -129,    0
102152,19070323, -127,    0
102152,19070324, -190,    0
102152,19070325, -152,    0
102152,19070326, -134,    0
102152,19070327, -146,    0
102152,19070328, -109,    0
102152,19070329,  -91,    0
102152,19070330,  -96,    0
102152,19070331, -114,    0
102152,19070401,  -91,    0
102152,19070402,  -82,    0
102152,19070403,  -82,    0
102152,19070404,  -67,    0
102152,19070405,  -58,    0
102152,19070406, -102,    0
102152,19070407,  -70,    0
102152,19070408,  -70,    0
102152,19070409,  -88,    0
102152,19070410,  -94,    0
102152,19070411, -124,    0
102152,19070412,  -95,    0
102152,19070413,  -78,    0
102152,19070414,  -83,    0
102152,19070415,  -61,    0
102152,19070416,  -70,    0
102152,19070417,  -61,    0
102152,19070418, -108,    0
